page,text,x0,top,x1,bottom
0,NED,205.01143979508407,208.10542007851882,220.22716564364976,215.3104184469513
0,2000,229.53113555772003,208.10542007851882,245.5632461808628,215.3104184469513
0,23,277.97936080541393,208.10542007851882,285.99541611698527,215.3104184469513
0,GBR,487.0771180743755,208.10542007851882,502.6939985632567,215.3104184469513
0,2000,511.793875268461,208.10542007851882,527.8259858916038,215.3104184469513
0,16,560.242100516155,208.10542007851882,568.2581558277263,215.3104184469513
0,HEIZOMAT,44.46511984710719,213.12745874070617,71.98908001672649,218.53120751703057
0,-,73.4907708033324,213.12745874070617,75.29068840154743,218.53120751703057
0,CUBE,76.79237918815332,213.12745874070617,91.8092871623129,218.53120751703057
0,NChSEVEN,313.51556110330284,213.12745874070617,345.051654308134,218.53120751703057
0,RACING,346.5533450947399,213.12745874070617,367.5743770466956,218.53120751703057
0,33STROHMEYER,316.31191404325637,221.91500028468113,377.5794908972708,229.1199986531136
0,Andrew,379.5770533760295,221.91500028468113,406.0039961647443,229.1199986531136
0,6KAMP,38.056029048488966,224.91708293819477,65.68408995059315,232.12208130662725
0,Ryan,67.68634433273434,224.91708293819477,85.3089980231929,232.12208130662725
0,NED,205.01143979508407,224.91708293819477,220.22716564364976,232.12208130662725
0,2000,229.53113555772003,224.91708293819477,245.5632461808628,232.12208130662725
0,24,277.97936080541393,224.91708293819477,285.99541611698527,232.12208130662725
0,USA,487.4712349316844,224.91708293819477,502.2893250314379,232.12208130662725
0,2002,511.793875268461,224.91708293819477,527.8259858916038,232.12208130662725
0,17,560.242100516155,224.91708293819477,568.2581558277263,232.12208130662725
0,CChCXD,313.51556110330284,229.939121600382,338.1396539442725,235.3428703767064
0,TREK,339.64134473087836,229.939121600382,354.0565206905144,235.3428703767064
0,BIKES,355.5582114771203,229.939121600382,371.4803566146675,235.3428703767064
0,7VAN,38.056029048488966,241.12832926716783,59.145972829907706,248.3333276356003
0,LIEROP,61.14822721204891,241.12832926716783,87.97632471314627,248.3333276356003
0,Danny,89.97857909528746,241.12832926716783,112.0033772988406,248.3333276356003
0,NED,205.01143979508407,241.12832926716783,220.22716564364976,248.3333276356003
0,2003,229.53113555772003,241.12832926716783,245.5632461808628,248.3333276356003
0,81,277.97936080541393,241.12832926716783,285.99541611698527,248.3333276356003
0,34FREDERICK,316.31191404325637,241.12832926716783,368.768164016008,248.3333276356003
0,Ben,370.7704183981491,241.12832926716783,384.38504443282204,248.3333276356003
0,USA,487.4712349316844,241.12832926716783,502.2893250314379,248.3333276356003
0,1989,511.793875268461,241.12832926716783,527.8259858916038,248.3333276356003
0,109,558.2339812908192,241.12832926716783,570.2580642581762,248.3333276356003
0,VANTHOURENHOUT,44.46511984710719,254.93790947333025,115.19502018004918,262.14290784176274
0,Michael,117.1972745621904,254.93790947333025,143.63125506184468,262.14290784176274
0,8PAUWELS,38.056029048488966,260.9420747803573,70.49530668195271,268.3657795653554
0,SAUZEN,71.9969974685586,262.962030789031,93.92062741527444,268.3657795653554
0,-,95.42231820188036,262.962030789031,97.22223580009539,268.3657795653554
0,ALTEZ,98.72392658670128,262.962030789031,115.1422365372481,268.3657795653554
0,INDUSTRIEBOUW,116.643927323854,262.962030789031,162.5866924584824,268.3657795653554
0,CYCLING,164.08838324508827,262.962030789031,188.11543593888325,268.3657795653554
0,BEL,205.80905424160454,260.9420747803573,219.4307181313511,268.1470731487898
0,1993,229.53113555772003,260.9420747803573,245.5632461808628,268.1470731487898
0,1,279.97809329325673,260.9420747803573,283.9861209490424,268.1470731487898
0,35JUNGE,316.31191404325637,260.9420747803573,351.5572215683076,268.1470731487898
0,Frederick,353.55947595044887,260.9420747803573,386.0072574516004,268.1470731487898
0,USA,487.4712349316844,260.9420747803573,502.2893250314379,268.1470731487898
0,1996,511.793875268461,260.9420747803573,527.8259858916038,268.1470731487898
0,342,558.2339812908192,260.9420747803573,570.2580642581762,268.1470731487898
0,TEAM,44.46511984710719,268.9661960960582,59.47938859858899,274.3699448723826
0,9AERTS,38.056029048488966,277.75373764003314,68.88980832574786,284.9587360084656
0,Toon,70.89206270788907,277.75373764003314,87.96576766628976,284.9587360084656
0,BEL,205.80905424160454,280.75582029354666,219.4307181313511,287.96081866197915
0,1993,229.53113555772003,280.75582029354666,245.5632461808628,287.96081866197915
0,2,279.97809329325673,280.75582029354666,283.9861209490424,287.96081866197915
0,36HERRMANN,316.31191404325637,280.75582029354666,368.7646451245046,287.96081866197915
0,Lukas,370.7668995066458,280.75582029354666,391.595271500192,287.96081866197915
0,GER,487.0771180743755,280.75582029354666,502.6939985632567,287.96081866197915
0,2001,511.793875268461,280.75582029354666,527.8259858916038,287.96081866197915
0,85,560.242100516155,280.75582029354666,568.2581558277263,287.96081866197915
0,CChDESCHACHT-HENS,31.25282139256187,285.777858955734,94.61736956044302,291.1816077320584
0,CX,96.11906034704892,285.777858955734,103.6275143341287,291.1816077320584
0,TEAM,105.1292051207346,285.777858955734,120.1434738722164,291.1816077320584
0,VANDEPUTTE,44.46511984710719,294.5654004997091,92.7796239386234,301.77039886814157
0,Niels,94.78187832076459,294.5654004997091,112.00689626241099,301.77039886814157
0,KÖPSEL,326.7278595578482,294.5654004997091,356.3605207937848,301.77039886814157
0,Jonas,358.362775175926,294.5654004997091,379.1911471694722,301.77039886814157
0,10,34.04917433251535,297.5674831532226,42.06522964408673,304.7724815216551
0,BEL,205.80905424160454,297.5674831532226,219.4307181313511,304.7724815216551
0,2000,229.53113555772003,297.5674831532226,245.5632461808628,304.7724815216551
0,3,279.97809329325673,297.5674831532226,283.9861209490424,304.7724815216551
0,37,316.31191404325637,297.5674831532226,324.3279693548277,304.7724815216551
0,GER,487.0771180743755,297.5674831532226,502.6939985632567,304.7724815216551
0,2002,511.793875268461,297.5674831532226,527.8259858916038,304.7724815216551
0,104,558.2339812908192,297.5674831532226,570.2580642581762,304.7724815216551
0,ALPECIN-DECEUNINCK,44.46511984710719,302.58952181540997,105.13184448154095,307.99327059173436
0,DEVELOPMENT,106.63353526814686,302.58952181540997,147.48005270294388,307.99327059173436
0,TEAM,148.98174348954979,302.58952181540997,163.99601224103156,307.99327059173436
0,RADSPORT,326.7278595578482,302.58952181540997,356.66138683407735,307.99327059173436
0,NAGEL,358.1630776206832,302.58952181540997,376.4868723169187,307.99327059173436
0,CX,377.9885631035246,302.58952181540997,385.4970170906044,307.99327059173436
0,TEAM,386.9987078772103,302.58952181540997,402.01297662869206,307.99327059173436
0,SWEECK,44.46511984710719,311.3770633593849,76.09651664574876,318.5820617278174
0,Laurens,78.09877102788997,311.3770633593849,106.13385126936998,318.5820617278174
0,11,34.58404721029169,314.37914601289856,42.06522965609791,321.58414438133104
0,BEL,205.80905424160454,314.37914601289856,219.4307181313511,321.58414438133104
0,1993,229.53113555772003,314.37914601289856,245.5632461808628,321.58414438133104
0,4,279.97809329325673,314.37914601289856,283.9861209490424,321.58414438133104
0,38OBERTEICHER,316.31191404325637,314.37914601289856,379.18059063909647,321.58414438133104
0,Matteo,381.18284502123765,314.37914601289856,404.4040693627307,321.58414438133104
0,GER,487.0771180743755,314.37914601289856,502.6939985632567,321.58414438133104
0,2001,511.793875268461,314.37914601289856,527.8259858916038,321.58414438133104
0,160,558.2339812908192,314.37914601289856,570.2580642581762,321.58414438133104
0,CRELAN-CORENDON,44.46511984710719,319.4011846750858,99.72153490428532,324.8049334514102
0,WYSEURE,44.46511984710719,328.18872621906075,80.9033347627292,335.3937245874933
0,Joran,82.90558914487039,328.18872621906075,102.53049721747014,335.3937245874933
0,EDER,326.7278595578482,328.18872621906075,346.7504035233943,335.3937245874933
0,Fabian,348.7526579055355,328.18872621906075,371.97740113853183,335.3937245874933
0,12,34.04917433251535,331.19080887257434,42.06522964408673,338.3958072410069
0,BEL,205.80905424160454,331.19080887257434,219.4307181313511,338.3958072410069
0,2001,229.53113555772003,331.19080887257434,245.5632461808628,338.3958072410069
0,6,279.97809329325673,331.19080887257434,283.9861209490424,338.3958072410069
0,39,316.31191404325637,331.19080887257434,324.3279693548277,338.3958072410069
0,GER,487.0771180743755,331.19080887257434,502.6939985632567,338.3958072410069
0,2003,511.793875268461,331.19080887257434,527.8259858916038,338.3958072410069
0,213,558.2339812908192,331.19080887257434,570.2580642581762,338.3958072410069
0,CRELAN-CORENDON,44.46511984710719,336.21284753476175,99.72153490428532,341.61659631108614
0,STOP&GO,326.7278595578482,336.21284753476175,353.3597783471614,341.61659631108614
0,MARDERABWEHR,354.8614691337673,336.21284753476175,402.00769829744274,341.61659631108614
0,MTB,403.5093890840486,336.21284753476175,414.9185442477951,341.61659631108614
0,TEAM,416.420235034401,336.21284753476175,431.4345037858828,341.61659631108614
0,13NYS,34.04917433251535,345.00038907873665,59.28320994686068,352.2053874471692
0,Thibau,61.285464329001876,345.00038907873665,84.90432441930704,352.2053874471692
0,BEL,205.80905424160454,348.00247173225017,219.4307181313511,355.2074701006827
0,2002,229.53113555772003,348.00247173225017,245.5632461808628,355.2074701006827
0,7,279.97809329325673,348.00247173225017,283.9861209490424,355.2074701006827
0,40GAßNER,316.31191404325637,348.00247173225017,357.15579229140917,355.2074701006827
0,Michael,359.15804667355036,348.00247173225017,385.59202717320466,355.2074701006827
0,GER,487.0771180743755,348.00247173225017,502.6939985632567,355.2074701006827
0,1999,511.793875268461,348.00247173225017,527.8259858916038,355.2074701006827
0,222,558.2339812908192,348.00247173225017,570.2580642581762,355.2074701006827
0,NChBALOISE,31.25282139256187,353.02451039443764,67.59749210607474,358.42825917076203
0,GLOWI,69.09918289268063,353.02451039443764,87.11683321737421,358.42825917076203
0,LIONS,88.61852400398013,353.02451039443764,104.83889589908617,358.42825917076203
0,VERSTRYNGE,44.46511984710719,361.8120519384125,93.85288878986943,369.017050306845
0,Emiel,95.85514317201063,361.8120519384125,115.0824155678653,369.017050306845
0,14,34.04917433251535,364.81413459192606,42.06522964408673,372.0191329603586
0,BEL,205.80905424160454,364.81413459192606,219.4307181313511,372.0191329603586
0,2002,229.53113555772003,364.81413459192606,245.5632461808628,372.0191329603586
0,10,277.97936080541393,364.81413459192606,285.99541611698527,372.0191329603586
0,41HAMM,316.31191404325637,364.81413459192606,349.143255799274,372.0191329603586
0,Florian,351.1455101814152,364.81413459192606,375.16904387560623,372.0191329603586
0,GER,487.0771180743755,364.81413459192606,502.6939985632567,372.0191329603586
0,1999,511.793875268461,364.81413459192606,527.8259858916038,372.0191329603586
0,225,558.2339812908192,364.81413459192606,570.2580642581762,372.0191329603586
0,CRELAN-CORENDON,44.46511984710719,369.8361732541135,99.72153490428532,375.23992203043787
0,MICHELS,44.46511984710719,378.62371479808843,76.89530696280936,385.82871316652097
0,Jente,78.89756134495055,378.62371479808843,97.72367895635557,385.82871316652097
0,15,34.04917433251535,381.62579745160195,42.06522964408673,388.8307958200345
0,BEL,205.80905424160454,381.62579745160195,219.4307181313511,388.8307958200345
0,2003,229.53113555772003,381.62579745160195,245.5632461808628,388.8307958200345
0,20,277.97936080541393,381.62579745160195,285.99541611698527,388.8307958200345
0,42RAUTZENBERG,316.31191404325637,381.62579745160195,381.97811651886207,388.8307958200345
0,Robin,383.9803709010032,381.62579745160195,404.39351268822077,388.8307958200345
0,GER,487.0771180743755,381.62579745160195,502.6939985632567,388.8307958200345
0,2000,511.793875268461,381.62579745160195,527.8259858916038,388.8307958200345
0,440,558.2339812908192,381.62579745160195,570.2580642581762,388.8307958200345
0,ALPECIN-DECEUNINCK,44.46511984710719,386.64783611378937,105.13184448154095,392.05158489011376
0,DEVELOPMENT,106.63353526814686,386.64783611378937,147.48005270294388,392.05158489011376
0,TEAM,148.98174348954979,386.64783611378937,163.99601224103156,392.05158489011376
0,VANDEBOSCH,44.46511984710719,395.43537765776426,95.18303303314717,402.6403760261968
0,Toon,97.18528741528836,395.43537765776426,114.25899246977848,402.6403760261968
0,16,34.04917433251535,398.43746031127785,42.06522964408673,405.6424586797104
0,BEL,205.80905424160454,398.43746031127785,219.4307181313511,405.6424586797104
0,1999,229.53113555772003,398.43746031127785,245.5632461808628,405.6424586797104
0,26,277.97936080541393,398.43746031127785,285.99541611698527,405.6424586797104
0,43LEIN,316.31191404325637,398.43746031127785,343.14353043585703,405.6424586797104
0,Lennart,345.1457848179982,398.43746031127785,371.57272753464594,405.6424586797104
0,GER,487.0771180743755,398.43746031127785,502.6939985632567,405.6424586797104
0,2002,511.793875268461,398.43746031127785,527.8259858916038,405.6424586797104
0,580,558.2339812908192,398.43746031127785,570.2580642581762,405.6424586797104
0,CRELAN-CORENDON,44.46511984710719,403.45949897346526,99.72153490428532,408.86324774978965
0,VAN,44.46511984710719,412.24704051744015,59.145972829907706,419.4520388858727
0,DE,61.14822721204891,412.24704051744015,71.15949919482196,419.4520388858727
0,PUTTE,73.16175357696315,412.24704051744015,96.7841327029058,419.4520388858727
0,Victor,98.78638708504698,412.24704051744015,119.07988627288394,419.4520388858727
0,17,34.04917433251535,415.2491231709537,42.06522964408673,422.4541215393862
0,BEL,205.80905424160454,415.2491231709537,219.4307181313511,422.4541215393862
0,2002,229.53113555772003,415.2491231709537,245.5632461808628,422.4541215393862
0,41,277.97936080541393,415.2491231709537,285.99541611698527,422.4541215393862
0,44JETTE,316.31191404325637,415.2491231709537,349.1538124737839,422.4541215393862
0,Cameron,351.153723979096,415.2491231709537,382.39100377629455,422.4541215393862
0,CAN,487.2741795058251,415.2491231709537,502.48990535439077,422.4541215393862
0,1987,511.793875268461,415.2491231709537,527.8259858916038,422.4541215393862
0,437,558.2339812908192,415.2491231709537,570.2580642581762,422.4541215393862
0,DESCHACHT-HENS,44.46511984710719,420.27116183314115,94.61736956044302,425.67491060946554
0,CX,96.11906034704892,420.27116183314115,103.6275143341287,425.67491060946554
0,TEAM,105.1292051207346,420.27116183314115,120.1434738722164,425.67491060946554
0,MEEUSSEN,44.46511984710719,429.05870337711605,84.9113624185149,436.2637017455486
0,Witse,86.91361680065609,429.05870337711605,106.07051117426586,436.2637017455486
0,CEOLIN,326.7278595578482,429.05870337711605,353.9535928077578,436.2637017455486
0,Federico,355.9558471898989,429.05870337711605,385.99318181352015,436.2637017455486
0,18,34.04917433251535,432.0607860306296,42.06522964408673,439.2657843990621
0,BEL,205.80905424160454,432.0607860306296,219.4307181313511,439.2657843990621
0,2001,229.53113555772003,432.0607860306296,245.5632461808628,439.2657843990621
0,47,277.97936080541393,432.0607860306296,285.99541611698527,439.2657843990621
0,45,316.31191404325637,432.0607860306296,324.3279693548277,439.2657843990621
0,ITA,489.54504330270004,432.0607860306296,500.2213874731734,439.2657843990621
0,2000,511.793875268461,432.0607860306296,527.8259858916038,439.2657843990621
0,51,560.242100516155,432.0607860306296,568.2581558277263,439.2657843990621
0,CRELAN-CORENDON,44.46511984710719,437.082824692817,99.72153490428532,442.4865734691414
0,FAS,326.7278595578482,437.082824692817,336.9414683425642,442.4865734691414
0,AIRPORT,338.44315912917006,437.082824692817,362.3699228926346,442.4865734691414
0,SERVICES,363.87161367924045,437.082824692817,391.10790351958167,442.4865734691414
0,-,392.60959430618755,437.082824692817,394.40951190440256,442.4865734691414
0,GUERCIOTTI,395.9112026910085,437.082824692817,429.241348578793,442.4865734691414
0,46BOROŠ,316.31191404325637,445.87036623679194,353.1548024186301,453.0753646052245
0,Michael,355.1570568007713,445.87036623679194,381.59103730042557,453.0753646052245
0,S-,24.843730593943647,448.87244889030546,32.05043884187746,456.077447258738
0,19FERDINANDE,34.052693224018654,448.87244889030546,91.70987817105954,456.077447258738
0,Anton,93.71213255320072,448.87244889030546,114.52291008923042,456.077447258738
0,BEL,205.80905424160454,448.87244889030546,219.4307181313511,456.077447258738
0,2000,229.53113555772003,448.87244889030546,245.5632461808628,456.077447258738
0,110,276.2433668835202,448.87244889030546,287.732576985112,456.077447258738
0,CZE,487.6776770950367,448.87244889030546,502.09109359090434,456.077447258738
0,1992,511.793875268461,448.87244889030546,527.8259858916038,456.077447258738
0,21,560.242100516155,448.87244889030546,568.2581558277263,456.077447258738
0,NChELKOV,313.51556110330284,453.8944875524929,344.75342744247456,459.29823632881727
0,-,346.25511822908044,453.8944875524929,348.05503582729546,459.29823632881727
0,KASPER,349.55672661390133,453.8944875524929,371.48563495192246,459.29823632881727
0,MENUT,44.46511984710719,462.6820290964678,70.08623446368772,469.8870274649003
0,David,72.0884888458289,462.6820290964678,91.71339691842867,469.8870274649003
0,FIALA,326.7278595578482,462.6820290964678,347.94331069776376,469.8870274649003
0,Matyáš,349.94556507990495,462.6820290964678,374.38081008892135,469.8870274649003
0,20,34.04917433251535,465.68411174998135,42.06522964408673,472.8891101184139
0,FRA,205.41493738429568,465.68411174998135,219.82835388016332,472.8891101184139
0,1992,229.53113555772003,465.68411174998135,245.5632461808628,472.8891101184139
0,30,277.97936080541393,465.68411174998135,285.99541611698527,472.8891101184139
0,47,316.31191404325637,465.68411174998135,324.3279693548277,472.8891101184139
0,CZE,487.6776770950367,465.68411174998135,502.09109359090434,472.8891101184139
0,2003,511.793875268461,465.68411174998135,527.8259858916038,472.8891101184139
0,84,560.242100516155,465.68411174998135,568.2581558277263,472.8891101184139
0,AS,44.46511984710719,470.70615041216877,51.67534702257785,476.10989918849316
0,BIKE,53.177037809183744,470.70615041216877,65.49406935899562,476.10989918849316
0,RACING,66.99576014560151,470.70615041216877,88.01679209755721,476.10989918849316
0,/,89.5184828841631,470.70615041216877,91.020173670769,476.10989918849316
0,FRANCE,92.5218644573749,470.70615041216877,114.74372121569988,476.10989918849316
0,LITERIE,116.24541200230577,470.70615041216877,136.66999027699288,476.10989918849316
0,ATT,326.7278595578482,470.70615041216877,336.53503522085964,476.10989918849316
0,INVESTMENTS,338.03672600746546,470.70615041216877,376.476315492269,476.10989918849316
0,BOMMENEL,44.46511984710719,479.49369195614366,86.50190534169654,486.6986903245762
0,Nathan,88.50298678402567,479.49369195614366,112.92767511853218,486.6986903245762
0,RÍMAN,326.7278595578482,479.49369195614366,350.34671979228756,486.6986903245762
0,Jakub,352.34897417442875,479.49369195614366,373.177346167975,486.6986903245762
0,21,34.04917433251535,482.49577460965725,42.06522964408673,489.7007729780898
0,FRA,205.41493738429568,482.49577460965725,219.82835388016332,489.7007729780898
0,2003,229.53113555772003,482.49577460965725,245.5632461808628,489.7007729780898
0,49,277.97936080541393,482.49577460965725,285.99541611698527,489.7007729780898
0,48,316.31191404325637,482.49577460965725,324.3279693548277,489.7007729780898
0,CZE,487.6776770950367,482.49577460965725,502.09109359090434,489.7007729780898
0,2000,511.793875268461,482.49577460965725,527.8259858916038,489.7007729780898
0,113,558.5061065942613,482.49577460965725,569.9953166958531,489.7007729780898
0,ACT,44.46511984710719,487.51781327184466,55.27518221900791,492.92156204816905
0,CYCLING,56.7768730056138,487.51781327184466,80.80392569940878,492.92156204816905
0,ATT,326.7278595578482,487.51781327184466,336.53503522085964,492.92156204816905
0,INVESTMENTS,338.03672600746546,487.51781327184466,376.476315492269,492.92156204816905
0,THOMAS,44.46511984710719,496.30535481581956,75.69184296979581,503.5103531842521
0,Théo,77.69292441212494,496.30535481581956,94.90738560719434,503.5103531842521
0,22,34.04917433251535,499.3074374693331,42.06522964408673,506.5124358377656
0,FRA,205.41493738429568,499.3074374693331,219.82835388016332,506.5124358377656
0,2001,229.53113555772003,499.3074374693331,245.5632461808628,506.5124358377656
0,78,277.97936080541393,499.3074374693331,285.99541611698527,506.5124358377656
0,49JINDRICH,316.31191404325637,499.3074374693331,360.7626653068794,506.5124358377656
0,Pavel,362.7649196890206,499.3074374693331,381.59807515549926,506.5124358377656
0,CZE,487.6776770950367,499.3074374693331,502.09109359090434,506.5124358377656
0,2003,511.793875268461,499.3074374693331,527.8259858916038,506.5124358377656
0,184,558.2339812908192,499.3074374693331,570.2580642581762,506.5124358377656
0,SEBMOTOBIKES,44.46511984710719,504.32947613152055,87.31741083781148,509.73322490784494
0,CX,88.81910162441737,504.32947613152055,96.32755561149717,509.73322490784494
0,TEAM,97.82924639810307,504.32947613152055,112.84351514958486,509.73322490784494
0,MARASCO,44.46511984710719,513.1170176754954,81.69860618828648,520.322016043928
0,Lorenzo,83.69851461873645,513.1170176754954,111.72303818570657,520.322016043928
0,50,316.31191404325637,513.1170176754954,324.3279693548277,520.322016043928
0,23,34.04917433251535,516.1191003290089,42.06522964408673,523.3240986974415
0,FRA,205.41493738429568,516.1191003290089,219.82835388016332,523.3240986974415
0,1998,229.53113555772003,516.1191003290089,245.5632461808628,523.3240986974415
0,105,275.9712415800782,516.1191003290089,287.99532454743525,523.3240986974415
0,KONWA,326.7278595578482,516.1191003290089,354.3512285085252,523.3240986974415
0,Marek,356.3534828906664,516.1191003290089,377.18537384778296,523.3240986974415
0,POL,487.6776770950367,516.1191003290089,502.0981313739109,523.3240986974415
0,1990,511.793875268461,516.1191003290089,527.8259858916038,523.3240986974415
0,33,560.242100516155,516.1191003290089,568.2581558277263,523.3240986974415
0,SEBMOTOBIKES,44.46511984710719,521.1411389911964,87.31741083781148,526.5448877675208
0,CX,88.81910162441737,521.1411389911964,96.32755561149717,526.5448877675208
0,TEAM,97.82924639810307,521.1411389911964,112.84351514958486,526.5448877675208
0,NCh,313.51556110330284,521.1411389911964,324.32826264383107,526.5448877675208
0,24REMONDET,34.04917433251535,532.3303466579821,85.70311495256887,539.5353450264147
0,Valentin,87.70536933471007,532.3303466579821,115.33929498391934,539.5353450264147
