Category Name,Place,RacerID,First Name,Last Name,Team Name,Time,License,Carried Points,Scored Points,
Men Junior,43,238918,Thibault,Van belleghem,,0:45:10,,377.16088854465,424.24374359094,
Men Junior,44,238920,Viggo,Stroobants,,0:45:24,,405.86909791604,428.76405555686,
Men Junior,45,226841,Seppe,Sprangers,,0:45:49,,354.09061689635,433.28436752277,
Men Junior,46,238919,Flor,Meersman,,0:46:41,,383.6119680973,437.80467948868,
Men Junior,47,227543,Grégoire,Wautelet,,0:46:47,,416.79648764688,442.32499145459,
Men Junior,48,237456,Oscar,Shaw,,0:46:51,,402.71289353998,446.8453034205,
Men Junior,49,227841,Ethan,Lulham,,0:47:06,,498.35787678955,451.36561538642,
Men Junior,50,228185,Hadley,Davis,,0:47:23,,459.02847939433,455.88592735233,
Men Junior,51,238303,Charles,Duc,,0:47:27,,423.2442371929,460.40623931824,
Men Junior,52,232794,Witse,Clincke,,0:47:30,,423.63239906633,464.92655128415,
Men Junior,53,241137,Lars,Peeters,,0:47:55,,370,469.44686325006,
Men Junior,54,91057,Samuel,Freeman,,0:49:08,,464.15824057443,473.96717521598,
Men Junior,55,241138,Robbe,Van vracem,,-1 LAP,,370,478.48748718189,
Men Junior,56,241139,Ruben,Van vaerenberg,,-1 LAP,,370,483.0077991478,
Men Junior,57,232796,Clément,Dispa,,-1 LAP,,444.05276708862,487.52811111371,
Men Junior,58,240141,Finn,Beels,,-1 LAP,,432.7896099243,492.04842307962,
Men Junior,59,238925,Robbe,Van dyck,,-1 LAP,,441.73819583207,496.56873504554,
Men Junior,60,241140,Jens,De neef,,-3 LAPS,,370,501.08904701145,
Men Junior,60,227534,Joachim,Luijendijk,,DNF,,350.69646322895,505.60935897736,
Men Under 23,1,212237,Aubin,Sparfel,,0:47:37,,169.03673631119,150.92209629613,
Men Under 23,2,213267,Stefano,Viezzi,,0:48:00,,175.87930488046,154.13790248218,
Men Under 23,3,196597,Kay,De bruyckere,PAUWELS SAUZEN - ALTEZ INDUSTRIEBOUW CYCLING TEAM ,0:48:19,,171.48643247445,157.35370866823,
Men Under 23,4,202402,Sil,De brauwere,PAUWELS SAUZEN - ALTEZ INDUSTRIEBOUW CYCLING TEAM ,0:48:32,,185.30048486674,160.56951485428,
Men Under 23,5,223287,Ryan,Laenen,,0:48:48,,263.03453259488,163.78532104033,
Men Under 23,6,202064,Guus,Van den eijnden,SEVEN RACING,0:49:02,,163.15752093047,167.00112722637,
Men Under 23,7,202394,Viktor,Vandenberghe,PAUWELS SAUZEN - ALTEZ INDUSTRIEBOUW CYCLING TEAM ,0:49:23,,178.9648825579,170.21693341242,
Men Under 23,8,218286,Lennes,Jacobs,,0:49:35,,239.32761004958,173.43273959847,
Men Under 23,9,212146,Fabian,Maes,,0:49:40,,215.70042367734,176.64854578452,
Men Under 23,10,196599,Kenay,De moyer,PAUWELS SAUZEN - ALTEZ INDUSTRIEBOUW CYCLING TEAM ,0:50:05,,180.32275981779,179.86435197057,
Men Under 23,11,202439,Antoine,Jamin,,0:50:31,,194.52515221624,183.08015815661,
Men Under 23,12,212183,Barnabás,Vas,,0:50:54,,189.92361348405,186.29596434266,
Men Under 23,13,222169,Loïc,Vanlaere,,0:50:59,,270.91631743689,189.51177052871,
Men Under 23,14,212646,Louis,Tanguy,ACT CYCLING,0:51:07,,198.01331316374,192.72757671476,
Men Under 23,15,212863,Senn,Bossaerts,,0:51:25,,207.52624379783,195.94338290081,
Men Under 23,16,234855,Maxime,Croket,DESCHACHT-HENS CX TEAM,0:51:35,,259.31637154306,199.15918908685,
Men Under 23,17,212649,Gabin,Dubosq,,0:51:39,,250.02089831629,202.3749952729,
Men Under 23,18,203394,Stan,Van grieken,,0:51:40,,186.78294038082,205.59080145895,
Men Under 23,19,202397,Robbe,Marchand,DESCHACHT-HENS CX TEAM,0:52:02,,203.72428893997,208.806607645,
Men Under 23,20,222123,Lars,Daelmans,,0:52:06,,248.1395855349,212.02241383105,
Men Under 23,21,219171,Fausto,DELMÉ,,0:52:20,,307.95694273436,215.23822001709,
Men Under 23,22,212482,Aubin,Villar thiery,,0:52:24,,230.50791746619,218.45402620314,
Men Under 23,23,217764,Declan,Oldham,HOPE FACTORY RACING,0:52:25,,251.37217251148,221.66983238919,
Men Under 23,24,202067,Jelte,Jochems,,0:52:35,,196.7112991998,224.88563857524,
Men Under 23,25,218290,Gust,Depraetere,,0:52:41,,263.35892270032,228.10144476129,
Men Under 23,26,212557,Max,Rijvers,,0:52:47,,224.55861982279,231.31725094733,
Men Under 23,27,218916,Stan,Van looy,,0:52:56,,290.5810608171,234.53305713338,
Men Under 23,28,220818,Lennert,Meeusen,,0:53:16,,267.2433869408,237.74886331943,
Men Under 23,29,218304,Lennox,Papi,,0:53:26,,309.03747397898,240.96466950548,
Men Under 23,30,213261,Toon,Deckers,,0:53:40,,279.05032685756,244.18047569153,
Men Under 23,31,212556,Tjalle,Dries,,0:53:44,,249.3250290352,247.39628187757,
Men Under 23,32,202403,Lars,Van loocke,,0:53:45,,248.72363845686,250.61208806362,
Men Under 23,33,223288,Louis,Losfeld,,0:53:48,,228.3970850792,253.82789424967,
Men Under 23,34,241141,Ward,Vleugels,,0:53:54,,400,257.04370043572,
Men Under 23,35,212848,Yarne,Vrolix,,0:54:02,,288.14935603974,260.25950662177,
Men Under 23,36,201852,Sam,Chisholm,,0:54:18,,212.50247934408,263.47531280781,
Men Under 23,37,212398,Joel,Hurt,,0:54:21,,234.11198286105,266.69111899386,
Men Under 23,38,241142,Matteo,Melotte,,0:54:40,,400,269.90692517991,
Men Under 23,39,205078,Mees,De vos,,0:54:43,,234.71134610924,273.12273136596,
